SMILES,PID,Polymer Class
*Oc1ccccc1Oc1ccc(S(=O)(=O)c2ccc(*)cc2)cc1,P372114,"Polyoxides/ethers/acetals, Polysulfones/sulfoxides/sufonates/sulfoamides"
*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(S(=O)(=O)c4ccc(-c5ccc(S(=O)(=O)c6ccc(*)cc6)cc5)cc4)cc3)cc2)cc1,P372115,"Polyoxides/ethers/acetals, Polysulfones/sulfoxides/sufonates/sulfoamides"
*Oc1ccc(Oc2ccc(S(=O)(=O)c3ccc(-c4ccc(S(=O)(=O)c5ccc(*)cc5)cc4)cc3)cc2)cc1,P372116,"Polyoxides/ethers/acetals, Polysulfones/sulfoxides/sufonates/sulfoamides"
*Oc1ccc(NC(=O)c2ccc(C(=O)Nc3ccc(Oc4ccc(C(=O)c5ccc(*)cc5)cc4)cc3)cc2)cc1,P372117,"Polyoxides/ethers/acetals, Polyamides/thioamides, Polyketones/thioketones"
*Oc1ccc(NC(=O)c2cccc(C(=O)Nc3ccc(Oc4ccc(C(=O)c5ccc(*)cc5)cc4)cc3)c2)cc1,P372118,"Polyoxides/ethers/acetals, Polyamides/thioamides, Polyketones/thioketones"
*C(=O)Nc1ccc(Oc2ccc(C(=O)c3ccc(Oc4ccc(NC(=O)c5ccc(*)nc5)cc4)cc3)cc2)cc1,P372119,"Polyoxides/ethers/acetals, Polyamides/thioamides, Polyimines, Polyketones/thioketones"
*Oc1cccc(NC(=O)c2ccc(C(=O)Nc3ccc(Oc4ccc(C(=O)c5ccc(*)cc5)cc4)cc3)cc2)c1,P372120,"Polyoxides/ethers/acetals, Polyamides/thioamides, Polyketones/thioketones"
*Oc1cccc(NC(=O)c2cccc(C(=O)Nc3ccc(Oc4ccc(C(=O)c5ccc(*)cc5)cc4)cc3)c2)c1,P372121,"Polyoxides/ethers/acetals, Polyamides/thioamides, Polyketones/thioketones"
*C(=O)Nc1cccc(Oc2ccc(C(=O)c3ccc(Oc4cccc(NC(=O)c5ccc(*)nc5)c4)cc3)cc2)c1,P372122,"Polyoxides/ethers/acetals, Polyamides/thioamides, Polyimines, Polyketones/thioketones"
*c1ccc(Oc2ccc(-c3ccc(Oc4ccc(-c5nc(*)nc(-c6ccccc6)n5)cc4)cc3)cc2)cc1,P372123,"Polyoxides/ethers/acetals, Polyimines"
*c1ccc(Oc2ccc(Oc3ccc(-c4nc(*)nc(-c5ccccc5)n4)cc3)cc2)cc1,P372124,"Polyoxides/ethers/acetals, Polyimines"
*c1ccc(Oc2ccc(C(C)(C)c3ccc(Oc4ccc(-c5nc(*)nc(-c6ccccc6)n5)cc4)cc3)cc2)cc1,P372125,"Polyoxides/ethers/acetals, Polyimines"
*c1ccc(Oc2ccc3ccc(Oc4ccc(-c5nc(*)nc(-c6ccccc6)n5)cc4)cc3c2)cc1,P372126,"Polyoxides/ethers/acetals, Polyimines"
*c1ccc(Oc2ccc(Sc3ccc(Oc4ccc(-c5nc(*)nc(-c6ccccc6)n5)cc4)cc3)cc2)cc1,P372127,"Polyoxides/ethers/acetals, Polysulfides, Polyimines"
*c1ccc(Oc2ccc(Oc3ccc(Oc4ccc(-c5nc(*)nc(-c6ccccc6)n5)cc4)cc3)cc2)cc1,P372128,"Polyoxides/ethers/acetals, Polyimines"
*c1ccc(Oc2ccc(C(c3ccccc3)(c3ccccc3)c3ccc(Oc4ccc(-c5nc(*)nc(-c6ccccc6)n5)cc4)cc3)cc2)cc1,P372129,"Polyoxides/ethers/acetals, Polyimines"
*Oc1ccc(OC(=O)c2ccc(OCCCCCCCCCCOc3ccc(C(*)=O)cc3)cc2)cc1S(=O)(=O)c1ccccc1,P372130,"Polyoxides/ethers/acetals, Polyesters/thioesters"
*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(NC(=O)c4cc(NC(=O)c5ccncc5)cc(C(=O)Nc5ccc(*)cc5)c4)cc3)cc2)cc1,P372131,"Polyoxides/ethers/acetals, Polyamides/thioamides, Polysulfones/sulfoxides/sufonates/sulfoamides"
*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(NC(=O)c4cccc(C(=O)Nc5ccc(*)cc5)c4)cc3)cc2)cc1,P372132,"Polyoxides/ethers/acetals, Polyamides/thioamides, Polysulfones/sulfoxides/sufonates/sulfoamides"
*Oc1ccc(NC(=O)c2cc(NC(=O)c3ccncc3)cc(C(=O)Nc3ccc(*)cc3)c2)cc1,P372133,"Polyoxides/ethers/acetals, Polyamides/thioamides"
*Oc1ccc(C(=O)c2ccc(NC(=O)c3ccc(C(=O)Nc4ccc(C(=O)c5ccc(*)cc5)cc4)cc3)cc2)cc1,P372134,"Polyoxides/ethers/acetals, Polyamides/thioamides, Polyketones/thioketones"
*Oc1ccc(C(=O)c2cccc(NC(=O)c3ccc(C(=O)Nc4ccc(C(=O)c5ccc(*)cc5)cc4)cc3)c2)cc1,P372135,"Polyoxides/ethers/acetals, Polyamides/thioamides, Polyketones/thioketones"
*Oc1ccc(C(=O)c2cccc(NC(=O)c3ccc(C(=O)Nc4cccc(C(=O)c5ccc(*)cc5)c4)cc3)c2)cc1,P372136,"Polyoxides/ethers/acetals, Polyamides/thioamides, Polyketones/thioketones"
*Oc1ccc(Oc2ccc(C(=O)c3ccc(NC(=O)c4ccc(C(=O)Nc5ccc(C(=O)c6ccc(*)cc6)cc5)cc4)cc3)cc2)cc1,P372137,"Polyoxides/ethers/acetals, Polyamides/thioamides, Polyketones/thioketones"
*Oc1ccc(Oc2ccc(C(=O)c3cccc(NC(=O)c4ccc(C(=O)Nc5cccc(C(=O)c6ccc(*)cc6)c5)cc4)c3)cc2)cc1,P372138,"Polyoxides/ethers/acetals, Polyamides/thioamides, Polyketones/thioketones"
*Oc1cccc(Oc2ccc(C(=O)c3ccc(NC(=O)c4ccc(C(=O)Nc5ccc(C(=O)c6ccc(*)cc6)cc5)cc4)cc3)cc2)c1,P372139,"Polyoxides/ethers/acetals, Polyamides/thioamides, Polyketones/thioketones"
*Oc1ccc(C(=O)c2ccc(NC(=O)c3cccc(C(=O)Nc4ccc(C(=O)c5ccc(*)cc5)cc4)c3)cc2)cc1,P372140,"Polyoxides/ethers/acetals, Polyamides/thioamides, Polyketones/thioketones"
*Oc1ccc(C(=O)c2cccc(NC(=O)c3cccc(C(=O)Nc4ccc(C(=O)c5ccc(*)cc5)cc4)c3)c2)cc1,P372141,"Polyoxides/ethers/acetals, Polyamides/thioamides, Polyketones/thioketones"
*Oc1ccc(C(=O)c2cccc(NC(=O)c3cccc(C(=O)Nc4cccc(C(=O)c5ccc(*)cc5)c4)c3)c2)cc1,P372142,"Polyoxides/ethers/acetals, Polyamides/thioamides, Polyketones/thioketones"
*Oc1ccc(Oc2ccc(C(=O)c3ccc(NC(=O)c4cccc(C(=O)Nc5ccc(C(=O)c6ccc(*)cc6)cc5)c4)cc3)cc2)cc1,P372143,"Polyoxides/ethers/acetals, Polyamides/thioamides, Polyketones/thioketones"
*Oc1ccc(Oc2ccc(C(=O)c3cccc(NC(=O)c4cccc(C(=O)Nc5cccc(C(=O)c6ccc(*)cc6)c5)c4)c3)cc2)cc1,P372144,"Polyoxides/ethers/acetals, Polyamides/thioamides, Polyketones/thioketones"
*Oc1cccc(Oc2ccc(C(=O)c3ccc(NC(=O)c4cccc(C(=O)Nc5ccc(C(=O)c6ccc(*)cc6)cc5)c4)cc3)cc2)c1,P372145,"Polyoxides/ethers/acetals, Polyamides/thioamides, Polyketones/thioketones"
*Oc1ccc(C(=O)c2ccc(NC(=O)CCCCCCCCC(=O)Nc3ccc(C(=O)c4ccc(*)cc4)cc3)cc2)cc1,P372146,"Polyoxides/ethers/acetals, Polyamides/thioamides, Polyketones/thioketones"
*Oc1ccc(C(=O)c2cccc(NC(=O)CCCCCCCCC(=O)Nc3ccc(C(=O)c4ccc(*)cc4)cc3)c2)cc1,P372147,"Polyoxides/ethers/acetals, Polyamides/thioamides, Polyketones/thioketones"
*Oc1ccc(C(=O)c2cccc(NC(=O)CCCCCCCCC(=O)Nc3cccc(C(=O)c4ccc(*)cc4)c3)c2)cc1,P372148,"Polyoxides/ethers/acetals, Polyamides/thioamides, Polyketones/thioketones"
*Oc1ccc(Oc2ccc(C(=O)c3ccc(NC(=O)CCCCCCCCC(=O)Nc4ccc(C(=O)c5ccc(*)cc5)cc4)cc3)cc2)cc1,P372149,"Polyoxides/ethers/acetals, Polyamides/thioamides, Polyketones/thioketones"
*Oc1ccc(Oc2ccc(C(=O)c3cccc(NC(=O)CCCCCCCCC(=O)Nc4cccc(C(=O)c5ccc(*)cc5)c4)c3)cc2)cc1,P372150,"Polyoxides/ethers/acetals, Polyamides/thioamides, Polyketones/thioketones"
*Oc1cccc(Oc2ccc(C(=O)c3ccc(NC(=O)CCCCCCCCC(=O)Nc4ccc(C(=O)c5ccc(*)cc5)cc4)cc3)cc2)c1,P372151,"Polyoxides/ethers/acetals, Polyamides/thioamides, Polyketones/thioketones"
*Oc1c(C)cc(-c2cc(C)c(Oc3ccc(C(=O)c4ccc(*)cc4)cc3)c(C)c2)cc1C,P372152,"Polyoxides/ethers/acetals, Polyketones/thioketones"
*Oc1ccc(NC(=O)c2cccc(C(=O)Nc3ccc(Oc4ccc(C(C)(C)c5cccc(C(C)(C)c6ccc(*)cc6)c5)cc4)cc3)c2)cc1,P372153,"Polyoxides/ethers/acetals, Polyamides/thioamides"
*OP(=O)(Oc1ccccc1)Oc1c(C)cc(S(=O)(=O)c2cc(C)c(*)c(C)c2)cc1C,P372154,"Polyoxides/ethers/acetals, Polysulfones/sulfoxides/sufonates/sulfoamides"
*OP(=O)(Oc1ccc(C)cc1)Oc1c(C)cc(S(=O)(=O)c2cc(C)c(*)c(C)c2)cc1C,P372155,"Polyoxides/ethers/acetals, Polysulfones/sulfoxides/sufonates/sulfoamides"
*OP(=O)(Oc1ccc([N+](=O)[O-])cc1)Oc1c(C)cc(S(=O)(=O)c2cc(C)c(*)c(C)c2)cc1C,P372156,"Polyoxides/ethers/acetals, Polysulfones/sulfoxides/sufonates/sulfoamides"
*OP(=O)(Oc1ccc(Br)cc1)Oc1c(C)cc(S(=O)(=O)c2cc(C)c(*)c(C)c2)cc1C,P372157,"Polyoxides/ethers/acetals, Polysulfones/sulfoxides/sufonates/sulfoamides"
*OP(=O)(Oc1ccc(OC)cc1)Oc1c(C)cc(S(=O)(=O)c2cc(C)c(*)c(C)c2)cc1C,P372158,"Polyoxides/ethers/acetals, Polysulfones/sulfoxides/sufonates/sulfoamides"
*OP(=O)(Oc1ccccc1)Oc1ccc(S(=O)(=O)c2ccc(*)cc2)cc1,P372159,"Polyoxides/ethers/acetals, Polysulfones/sulfoxides/sufonates/sulfoamides"
*OP(=O)(Oc1ccc(C)cc1)Oc1ccc(S(=O)(=O)c2ccc(*)cc2)cc1,P372160,"Polyoxides/ethers/acetals, Polysulfones/sulfoxides/sufonates/sulfoamides"
*OP(=O)(Oc1ccc([N+](=O)[O-])cc1)Oc1ccc(S(=O)(=O)c2ccc(*)cc2)cc1,P372161,"Polyoxides/ethers/acetals, Polysulfones/sulfoxides/sufonates/sulfoamides"
*OP(=O)(Oc1ccc(Br)cc1)Oc1ccc(S(=O)(=O)c2ccc(*)cc2)cc1,P372162,"Polyoxides/ethers/acetals, Polysulfones/sulfoxides/sufonates/sulfoamides"
*OP(=O)(Oc1ccc(OC)cc1)Oc1ccc(S(=O)(=O)c2ccc(*)cc2)cc1,P372163,"Polyoxides/ethers/acetals, Polysulfones/sulfoxides/sufonates/sulfoamides"
*CCOc1ccc(S(=O)(=O)c2ccc(OCCOP(=O)(O*)Oc3ccccc3)cc2)cc1,P372164,"Polyoxides/ethers/acetals, Polysulfones/sulfoxides/sufonates/sulfoamides"
*CCOc1ccc(S(=O)(=O)c2ccc(OCCOP(=O)(O*)Oc3ccc(C)cc3)cc2)cc1,P372165,"Polyoxides/ethers/acetals, Polysulfones/sulfoxides/sufonates/sulfoamides"
*CCOc1ccc(S(=O)(=O)c2ccc(OCCOP(=O)(O*)Oc3ccc([N+](=O)[O-])cc3)cc2)cc1,P372166,"Polyoxides/ethers/acetals, Polysulfones/sulfoxides/sufonates/sulfoamides"
*CCOc1ccc(S(=O)(=O)c2ccc(OCCOP(=O)(O*)Oc3ccc(Br)cc3)cc2)cc1,P372167,"Polyoxides/ethers/acetals, Polysulfones/sulfoxides/sufonates/sulfoamides"
*CCOc1ccc(S(=O)(=O)c2ccc(OCCOP(=O)(O*)Oc3ccc(OC)cc3)cc2)cc1,P372168,"Polyoxides/ethers/acetals, Polysulfones/sulfoxides/sufonates/sulfoamides"
*Oc1ccc(C(=O)O)c(C(=O)Nc2ccc(NC(=O)c3cc(*)ccc3C(=O)O)cc2)c1,P372169,"Polyoxides/ethers/acetals, Polyamides/thioamides"
*CCOCCOC(=O)O*,P372170,"Polyoxides/ethers/acetals, Polycarbonates/thiocarbonates"
*Oc1ccc(C(=O)OCCOCCOC(=O)c2ccc(OC(=O)c3ccc(C(*)=O)cc3)c(Cl)c2)cc1Cl,P372171,"Polyoxides/ethers/acetals, Polyesters/thioesters"
*Oc1ccc(C(=O)OCCOCCOCCOC(=O)c2ccc(OC(=O)c3ccc(C(*)=O)cc3)cc2)cc1,P372172,"Polyoxides/ethers/acetals, Polyesters/thioesters"
*Oc1ccc(C(=O)OCCOCCOCCOCCOC(=O)c2ccc(OC(=O)c3ccc(C(*)=O)cc3)cc2)cc1,P372173,"Polyoxides/ethers/acetals, Polyesters/thioesters"
*Oc1ccc(OC(=O)c2ccc(C(=O)OCCOCCOCCOC(=O)c3ccc(C(*)=O)cc3)cc2)cc1,P372175,"Polyoxides/ethers/acetals, Polyesters/thioesters"
*Oc1ccc(OC(=O)c2ccc(OC(=O)CCOCCOCCC(=O)Oc3ccc(C(*)=O)cc3)cc2)cc1,P372177,"Polyoxides/ethers/acetals, Polyesters/thioesters"
*c1ccc(-c2c(-c3ccccc3)c(-c3ccccc3)c(-c3ccc(-c4nc5cc6nc(*)oc6cc5o4)cc3)c(-c3ccccc3)c2-c2ccccc2)cc1,P372178,"Polyoxides/ethers/acetals, Polyimines"
*c1ccc(-c2c(-c3ccccc3)cc(-c3ccc(-c4nc5cc6nc(*)oc6cc5o4)cc3)c(-c3ccccc3)c2-c2ccccc2)cc1,P372179,"Polyoxides/ethers/acetals, Polyimines"
*c1ccc(-c2ccc(-c3ccc(-c4nc5cc6nc(*)oc6cc5o4)cc3)c(-c3ccccc3)c2-c2ccccc2)cc1,P372180,"Polyoxides/ethers/acetals, Polyimines"
*c1ccc(-c2ccc(-c3nc4cc5nc(*)oc5cc4o3)cc2)cc1,P372181,"Polyoxides/ethers/acetals, Polyimines"
*Oc1ccc(C2(c3ccc(Oc4nc(*)nc(OC)n4)cc3)CCCCC2)cc1,P372182,"Polyoxides/ethers/acetals, Polyimines"
*Oc1ccc(/N=N/c2ccc(*)cc2)cc1,P372183,"Polyoxides/ethers/acetals, Polyimines"
*Oc1ccc(NC(=O)c2ccc(Oc3ccc(C(=O)Nc4ccc(*)cc4)c(C(=O)O)c3)cc2C(=O)O)cc1,P372190,"Polyoxides/ethers/acetals, Polyamides/thioamides"
*Oc1ccc2c(c1)/C(=c1\cc/c(=c3/cc/c(=C4/C(=O)Nc5ccc(*)cc54)s3)s1)C(=O)N2,P372191,"Polyoxides/ethers/acetals, Polysulfides, Polyamides/thioamides"
*Oc1ccc(NC2=C(Cl)C(=O)C(Nc3ccc(*)cc3)=C(Cl)C2=O)cc1,P372192,"Polyoxides/ethers/acetals, Polyimines, Polyketones/thioketones"
*Oc1ccc(NC(=O)c2cc(C(=O)Oc3ccc(C(C)(C)c4ccc(OC(=O)c5ccc(C(=O)O)c(C(=O)Nc6ccc(*)cc6)c5)cc4)cc3)ccc2C(=O)O)cc1,P372193,"Polyoxides/ethers/acetals, Polyesters/thioesters, Polyamides/thioamides"
*Oc1ccc(OC(=O)c2ccc(OCCCCCCOc3ccc(C(*)=O)cc3)cc2)cc1S(=O)(=O)c1ccccc1,P372194,"Polyoxides/ethers/acetals, Polyesters/thioesters"
*Oc1ccc(OC(=O)c2ccc(OCCCCCCCCCCCCOc3ccc(C(*)=O)cc3)cc2)cc1S(=O)(=O)c1ccccc1,P372195,"Polyoxides/ethers/acetals, Polyesters/thioesters"
*c1ccc(-c2nc3ccc(Oc4ccc(Oc5ccc(P(=O)(c6ccccc6)c6ccc(Oc7ccc(Oc8ccc9nc(*)c(-c%10ccccc%10)nc9c8)cc7)cc6)cc5)cc4)cc3nc2-c2ccccc2)cc1,P372196,"Polyoxides/ethers/acetals, Polyimines"
*c1ccc(Oc2ccc(Oc3ccc(P(=O)(c4ccccc4)c4ccc(Oc5ccc(Oc6ccc(-c7nc8ccccc8nc7*)cc6)cc5)cc4)cc3)cc2)cc1,P372197,"Polyoxides/ethers/acetals, Polyimines"
*c1ccc(Oc2ccc(Oc3ccc(P(=O)(c4ccccc4)c4ccc(Oc5ccc(Oc6ccc(-c7nc8ccc(-c9ccc%10nc(*)oc%10c9)cc8o7)cc6)cc5)cc4)cc3)cc2)cc1,P372198,"Polyoxides/ethers/acetals, Polyimines"
*CCCCCCCCCCOc1ccc(/C=N/c2ccc(-c3ccc(/N=C/c4ccc(O*)cc4O)c(OC)c3)cc2OC)c(O)c1,P372199,"Polyoxides/ethers/acetals, Polyimines"
*CCCCCOc1cccc(NC(=O)c2cccc(C(=O)Nc3cccc(O*)c3)c2)c1,P372200,"Polyoxides/ethers/acetals, Polyamides/thioamides"
*CCCCCCCCOc1cccc(NC(=O)c2ccc(C(=O)Nc3cccc(O*)c3)cc2)c1,P372201,"Polyoxides/ethers/acetals, Polyamides/thioamides"
*CCCCCOc1ccc(NC(=O)c2cccc(C(=O)Nc3ccc(O*)cc3)c2)cc1,P372202,"Polyoxides/ethers/acetals, Polyamides/thioamides"
*CCCCCCCCOc1ccc(NC(=O)c2ccc(C(=O)Nc3ccc(O*)cc3)cc2)cc1,P372203,"Polyoxides/ethers/acetals, Polyamides/thioamides"
*CC(O)COC(=O)CCCCC(=O)OCC(O)COc1ccc(C(C)(C)c2ccc(O*)cc2)cc1,P372204,"Polyoxides/ethers/acetals, Polyesters/thioesters"
*CC(O)COC(=O)CCCCCCC(=O)OCC(O)COc1ccc(C(C)(C)c2ccc(O*)cc2)cc1,P372205,"Polyoxides/ethers/acetals, Polyesters/thioesters"
*CC(O)COC(=O)CCCCCCCCC(=O)OCC(O)COc1ccc(C(C)(C)c2ccc(O*)cc2)cc1,P372206,"Polyoxides/ethers/acetals, Polyesters/thioesters"
*CC(O)COC(=O)CCCCCCCCCCC(=O)OCC(O)COc1ccc(C(C)(C)c2ccc(O*)cc2)cc1,P372207,"Polyoxides/ethers/acetals, Polyesters/thioesters"
*CC(O)COC(=O)C1CCC(C(=O)OCC(O)COc2ccc(C(C)(C)c3ccc(O*)cc3)cc2)CC1,P372208,"Polyoxides/ethers/acetals, Polyesters/thioesters"
*CC(O)COC(=O)C1CCC(C(=O)OCC(O)COc2ccc(C3(c4ccc(O*)cc4)c4ccccc4-c4ccccc43)cc2)CC1,P372209,"Polyoxides/ethers/acetals, Polyesters/thioesters"
*CC(O)COC(=O)CCCCCCCCCCC(=O)OCC(O)COc1ccc(O*)cc1,P372210,"Polyoxides/ethers/acetals, Polyesters/thioesters"
*CC(O)COC(=O)CCCCC(=O)OCC(O)COc1ccc(O*)cc1,P372211,"Polyoxides/ethers/acetals, Polyesters/thioesters"
*Oc1ccc(C(c2ccc(OC(=O)c3ccc(Oc4ccc(C(*)=O)cc4)cc3)cc2)(C(F)(F)F)C(F)(F)F)cc1,P372212,"Polyoxides/ethers/acetals, Polyesters/thioesters"
*OC(=O)Oc1ccc(C(=O)Oc2ccc(OC(=O)OC3COC4C(*)COC34)cc2)cc1,P372213,"Polyoxides/ethers/acetals, Polyesters/thioesters, Polycarbonates/thiocarbonates"
*OP(=O)(Oc1ccccc1)OC(CCl)COc1ccc(S(=O)(=O)c2ccc(OCC(*)CCl)cc2)cc1,P372214,"Polyoxides/ethers/acetals, Polysulfones/sulfoxides/sufonates/sulfoamides"
*OP(=O)(Oc1ccc(Br)cc1)OC(CCl)COc1ccc(S(=O)(=O)c2ccc(OCC(*)CCl)cc2)cc1,P372215,"Polyoxides/ethers/acetals, Polysulfones/sulfoxides/sufonates/sulfoamides"
*OP(=O)(Oc1ccc(NC(=O)Oc2ccc(-c3ccc(OC(=O)Nc4ccc(*)cc4)cc3)cc2)cc1)c1ccccc1,P372216,"Polyoxides/ethers/acetals, Polyurethanes/thiourethanes"
*OP(=O)(Oc1ccc(NC(=O)OCCCCCCOC(=O)Nc2ccc(*)cc2)cc1)c1ccccc1,P372217,"Polyoxides/ethers/acetals, Polyurethanes/thiourethanes"
*OP(=O)(Oc1ccc(NC(=O)Oc2ccc(C(C)(C)c3ccc(OC(=O)Nc4ccc(*)cc4)cc3)cc2)cc1)c1ccccc1,P372218,"Polyoxides/ethers/acetals, Polyurethanes/thiourethanes"
*OC1=CC(=O)C(*)=CC1=O,P372219,"Polyoxides/ethers/acetals, Polyketones/thioketones"
*Oc1ccc(C(c2ccc(Oc3ccc(C(=O)c4ccc(*)cc4)cc3)cc2)c2ccccc2C(=O)O[K])cc1,P372220,"Polyoxides/ethers/acetals, Polyketones/thioketones"
*Oc1cc(C)c(C(c2cc(C(C)C)c(Oc3ccc(C(=O)c4ccc(*)cc4)cc3)cc2C)c2ccccc2C(=O)O[Na])cc1C(C)C,P372221,"Polyoxides/ethers/acetals, Polyketones/thioketones"
*Oc1cc(C)c(C(c2cc(C(C)C)c(Oc3ccc(C(=O)c4ccc(*)cc4)cc3)cc2C)c2ccccc2C(=O)O[K])cc1C(C)C,P372222,"Polyoxides/ethers/acetals, Polyketones/thioketones"
*Oc1ccc(NC(=O)c2cc(-c3ccc(C(=O)O)c(C(=O)Nc4ccc(*)cc4)c3)ccc2C(=O)O)cc1,P372223,"Polyoxides/ethers/acetals, Polyamides/thioamides"
*c1nnc(-c2ccc(Oc3ccc(C(c4ccc(Oc5ccc(*)c6ccccc56)cc4)(C(F)(F)F)C(F)(F)F)cc3)c3ccccc23)o1,P372224,"Polyoxides/ethers/acetals, Polyimines"
*c1ccc(Oc2ccc(C(c3ccc(Oc4ccc(-c5nc(*)nc(-c6ccccc6)n5)cc4)cc3)(C(F)(F)F)C(F)(F)F)cc2)cc1,P372225,"Polyoxides/ethers/acetals, Polyimines"
*Oc1ccc(C(C)(C)c2ccc(Oc3ccc(C(O)C(O)c4ccc(*)cc4)cc3)cc2)cc1,P372226,Polyoxides/ethers/acetals
*Oc1ccc(NC(=O)c2cc(C(=O)OCCN(CCOC(=O)c3ccc(C(=O)O)c(C(=O)Nc4ccc(*)cc4)c3)c3ccc(/N=N/c4ccc([N+](=O)[O-])cc4)cc3)ccc2C(=O)O)cc1,P372233,"Polyoxides/ethers/acetals, Polyesters/thioesters, Polyamides/thioamides, Polyimines"
*CCCCCCOc1ccc(C(=O)Nc2ccc(-c3ccc(NC(=O)c4ccc(O*)cc4)c(Cl)c3)cc2Cl)cc1,P372234,"Polyoxides/ethers/acetals, Polyamides/thioamides"
*CCCCCCCOc1ccc(C(=O)Nc2ccc(-c3ccc(NC(=O)c4ccc(O*)cc4)c(Cl)c3)cc2Cl)cc1,P372235,"Polyoxides/ethers/acetals, Polyamides/thioamides"
*CCCCCCCCOc1ccc(C(=O)Nc2ccc(-c3ccc(NC(=O)c4ccc(O*)cc4)c(Cl)c3)cc2Cl)cc1,P372236,"Polyoxides/ethers/acetals, Polyamides/thioamides"
*CCCCCCCCCOc1ccc(C(=O)Nc2ccc(-c3ccc(NC(=O)c4ccc(O*)cc4)c(Cl)c3)cc2Cl)cc1,P372237,"Polyoxides/ethers/acetals, Polyamides/thioamides"
*CCCCCCCCCCOc1ccc(C(=O)Nc2ccc(-c3ccc(NC(=O)c4ccc(O*)cc4)c(Cl)c3)cc2Cl)cc1,P372238,"Polyoxides/ethers/acetals, Polyamides/thioamides"
*CCCCCCCCCCCCOc1ccc(C(=O)Nc2ccc(-c3ccc(NC(=O)c4ccc(O*)cc4)c(Cl)c3)cc2Cl)cc1,P372239,"Polyoxides/ethers/acetals, Polyamides/thioamides"
*Oc1ccc(NC(=O)c2cc(C(=O)Nc3ccc(Oc4ccc(C(C)(C)c5ccc(*)cc5)cc4)cc3)cc(C(C)(C)C)c2)cc1,P372240,"Polyoxides/ethers/acetals, Polyamides/thioamides"
*CCOP(=O)(/N=N/c1ccc(-c2ccc(/N=N/P(=O)(O*)OCC)cc2)cc1)OCC,P372241,"Polyoxides/ethers/acetals, Polyimines"
*CCOP(=O)(/N=N/c1ccc(Oc2ccc(/N=N/P(=O)(O*)OCC)cc2)cc1)OCC,P372242,"Polyoxides/ethers/acetals, Polyimines"
*CCOP(=O)(/N=N/c1ccc(C(=O)c2ccc(/N=N/P(=O)(O*)OCC)cc2)cc1)OCC,P372243,"Polyoxides/ethers/acetals, Polyimines, Polyketones/thioketones"
*CCCCCCOP(=O)(/N=N/c1ccc(-c2ccc(/N=N/P(=O)(O*)OC)cc2)cc1)OC,P372244,"Polyoxides/ethers/acetals, Polyimines"
*CCCCCCOP(=O)(/N=N/c1ccc(Oc2ccc(/N=N/P(=O)(O*)OC)cc2)cc1)OC,P372245,"Polyoxides/ethers/acetals, Polyimines"
*CCCCCCOP(=O)(/N=N/c1ccc(C(=O)c2ccc(/N=N/P(=O)(O*)OC)cc2)cc1)OC,P372246,"Polyoxides/ethers/acetals, Polyimines, Polyketones/thioketones"
*CCOCCOP(=O)(/N=N/c1ccc(-c2ccc(/N=N/P(=O)(O*)OC)cc2)cc1)OC,P372247,"Polyoxides/ethers/acetals, Polyimines"
*CCOCCOP(=O)(/N=N/c1ccc(Oc2ccc(/N=N/P(=O)(O*)OC)cc2)cc1)OC,P372248,"Polyoxides/ethers/acetals, Polyimines"
*CCOCCOP(=O)(/N=N/c1ccc(C(=O)c2ccc(/N=N/P(=O)(O*)OC)cc2)cc1)OC,P372249,"Polyoxides/ethers/acetals, Polyimines, Polyketones/thioketones"
*CC1CCC(COP(=O)(/N=N/c2ccc(-c3ccc(/N=N/P(=O)(O*)OC)cc3)cc2)OC)CC1,P372250,"Polyoxides/ethers/acetals, Polyimines"
*CC1CCC(COP(=O)(/N=N/c2ccc(Oc3ccc(/N=N/P(=O)(O*)OC)cc3)cc2)OC)CC1,P372251,"Polyoxides/ethers/acetals, Polyimines"
*CC1CCC(COP(=O)(/N=N/c2ccc(C(=O)c3ccc(/N=N/P(=O)(O*)OC)cc3)cc2)OC)CC1,P372252,"Polyoxides/ethers/acetals, Polyimines, Polyketones/thioketones"
*Cc1ccc(COP(=O)(/N=N/c2ccc(-c3ccc(/N=N/P(=O)(O*)OC)cc3)cc2)OC)cc1,P372253,"Polyoxides/ethers/acetals, Polyimines"
*Cc1ccc(COP(=O)(/N=N/c2ccc(Oc3ccc(/N=N/P(=O)(O*)OC)cc3)cc2)OC)cc1,P372254,"Polyoxides/ethers/acetals, Polyimines"
*Cc1ccc(COP(=O)(/N=N/c2ccc(C(=O)c3ccc(/N=N/P(=O)(O*)OC)cc3)cc2)OC)cc1,P372255,"Polyoxides/ethers/acetals, Polyimines, Polyketones/thioketones"
*CCOCCOCCOCCOCCOCCOC(=O)c1cc(OCCCCCCOc2ccc(-c3ccc(OC)cc3)cc2)cc(C(=O)O*)c1,P372256,"Polyoxides/ethers/acetals, Polyesters/thioesters"
*CCOCCOCCOCCOCCOCCOC(=O)c1cccc(C(=O)O*)c1,P372257,"Polyoxides/ethers/acetals, Polyesters/thioesters"
